Date;sentiment;text_clean
2024-01-30 16:20;Positive;"Cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin menemui relawan Kuning, Ijo, Biru (KIB) dalam acara konsolidasi jaringan dan sumber daya TPES 50 se-Pekalongan Raya, Jawa Tengah (Jateng). Cak Imin menyinggung mengubah Jateng yang kandang capres nomor urut 3 Ganjar Pranowo dan banteng menjadi kandang perubahan.

""Jawa Tengah yang katanya kandangnya Ganjar Pranowo, kandangnya banteng. Hari ini Insyaallah kita ubah sejarahnya, kandangnya perubahan untuk Indonesia,"" kata Cak Imin di gedung pertemuan Amanjiba, Pekalongan, Jateng, Selasa (30/1/2023).

Cak Imin menyebut kehadiran Anies-Muhaimin atau AMIN telah banyak menciptakan sejarah mengenai gerakan perubahan. Dia mengatakan sebab rakyat sudah lelah disia-siakan hingga memilih untuk perubahan.

""Hari ini Insyaallah kita menorehkan banyak sejarah baru, sebab apa? Sebab rakyat merasa sudah lama diabaikan. Rakyat sudah lama disia-siakan betul? Sudah disia-siakan jawabannya malah joget-joget,"" ucap Cak Imin.

Wakil Ketua DPR RI itu mengaku banyak menemui rakyat khususnya di Jateng yang belum terpenuhi kebutuhannya, termasuk petani. Padahal dia mengatakan banyak pemimpin di Jateng yang dulunya mengatasnamakan rakyat, namun akhirnya lupa dengan rakyat.

""Saya ketemu rakyat Jawa Tengah. Banyak yang mengatasnamakan rakyat, tapi setelah berkuasa pupuk saja tidak pernah tersedia bagi keberlangsungan petani. Betul apa betul?"" ungkap Cak Imin.

""Apa itu yang disebut kepemimpinan kerakyatan? Tidak. Kepemimpinan kerakyatan apabila pupuk petani tersedia di seluruh lapisan. Itu baru kepemimpinan rakyat,"" tambahnya."
2024-01-30 15:40;Negative;"Agenda Presiden Jokowi bagi-bagi bansos, kaus, hingga sertifikat tanah sejak awal 2024 dominan di Jawa Tengah dan Yogyakarta. Tindakan tersebut diduga upaya mendongkrak elektabilitas Prabowo-Gibran dan menjatuhkan Ganjar-Mahfud di kandang banteng.

Presiden Jokowi semakin gencar berkunjung ke Jawa Tengah dan Daerah Istimewa Yogyakarta. Berdasarkan penelusuran detikX, sepanjang Januari 2024, Jokowi melakukan lawatan ke 38 titik daerah Jawa Tengah dan DIY. Agendanya beragam, mulai bagi-bagi bantuan sosial, kaus, sertifikat tanah, hingga beasiswa pendidikan. Selain itu, ia bertemu dengan tokoh politik, berkunjung ke pasar tradisional, berpidato di acara yang dihadiri petani se-Jawa Tengah, hingga seremonial meresmikan gedung.

Jawa Tengah dan DIY adalah wilayah yang sangat strategis bagi Jokowi. Sebab, berdasarkan hasil survei Indikator Politik Indonesia pada 10-16 Januari 2024, sebanyak 89,8 persen responden merasa puas terhadap kinerja ayah cawapres Gibran Rakabuming Raka itu. Ini daerah dengan tingkat kepuasan tertinggi.

Di sisi lain, Jawa Tengah menjadi satu-satunya kandang banteng yang belum tergoyahkan. Berdasarkan survei Litbang Kompas pada 29 November hingga 4 Desember 2023, elektabilitas Ganjar-Mahfud 31,6 persen, Prabowo-Gibran 29,6 persen, dan Anies-Muhaimin 4,3 persen.

Bahkan bukan hanya Jawa Tengah, berdasarkan survei Centre for Strategic and International Studies (CSIS) pada 13-18 Desember 2023, Ganjar-Mahfud juga menguasai DIY. Ini senada dengan hasil survei yang digelar Charta Politika pada 4-11 Januari 2024, Ganjar-Mahfud masih terkuat di Jawa Tengah dan DIY."
2024-01-30 14:23;Positive;"Sekumpulan relawan yang tergabung dalam Komunitas Warteg Nusantara atau Kowantara mendeklarasikan dukungan kepada cawapres nomor urut 1 Muhaimin Iskandar atau Cak Imin. Deklarasi dukungan ini dihadiri langsung oleh Cak Imin.

Deklarasi dilakukan di warung makan Sate Batibul Bang awi, Slawi, Kabupaten Tegal. Deklarasi dukungan diungkapkan salah satu perwakilan pengurus Kowantara.

""Saya mewakili Komunitas Warteg Nusantara mendeklarasikan dukungan kepada calon wakil presiden bapak haji Abdul Muhaimin Iskandar,"" ucap Mukroni selaku pengurus Komunitas Warteg Nusantara di lokasi, Selasa (30/1/2024).

Cak Imin pun mengucapkan terima kasih atas dukungan yang diberikan. Dia merasa bersyukur mendapat energi tambahan dalam usahanya di Pilpres 2024.

""Saya sungguh bahagia, bersyukur, maturnuwun atas seluruh kesungguhan Bapak Ibu keluarga besar Kowantara, moga-moga ini jadi usaha kita untuk menolong 270 juta warga Indonesia,"" ungkap Cak Imin.

Cak Imin juga mengaku optimistis bisa menang di Kabupaten Tegal. Dia pun berharap banyaknya dukungan dari masyarakat Kabupaten Tegal dapat memenangkan pasangan Anies-Muhaimin atau AMIN di Jawa Tengah.

""Hari ini saya sangat bahagia kowantara, Komunitas Warteg Nusantara dengan 50 ribu anggotanya ini juga menambah kekuatan, di mana-mana orang-orang Tegal akan terus berduyun-duyun. Insyaallah kemenangan Kabupaten dan Kota Tegal ini membawa kemenangan di Jawa Tengah,"" pungkasnya."
2024-01-30 13:41;Negative;Co-Captain Tim Pemenangan Nasional Anies-Muhaimin atau Cak Imim (Timnas AMIN), Thomas Trikasih Lembong atau Tom Lembong, menduga ajakan Menko Marves Luhut Binsar Pandjaitan kepada Cak Imin menengok tambang nikel di Weda Bay dan Morowali sekaligus mewakili paslon nomor urut 2 Prabowo Subianto.
2024-01-30 12:56;Negative;Anies Terima Info Bus Pendukung ke Kampanye Akbar di JIS Dibatalkan Sepihak
2024-01-30 12:02;Positive;Bus untuk Kampanye AMIN Dibatalkan, Jubir: Jadi Makin Semangat Penuhi JIS
2024-01-30 11:21;Positive;Ditemani Tom Lembong, Anies Hadiri Perayaan Imlek di Glodok Chinatown
2024-01-30 10:41;Positive;Anies-Cak Imin Kampanye Akbar di Tegal, Pendukung Teriakkan Perubahan
2024-01-30 08:33;Negative;"Cawapres nomor urut 2 Muhaimin Iskandar atau Cak Imin kembali menyentil Menko Marves Luhut Binsar Pandjaitan. Kali ini dia menyinggung Luhut sambil menggandeng co-kapten Tim Pemenangan Nasional Anies-Muhaimin (Timnas AMIN), Tom Lembong.

Diketahui, Luhut sempat menyinggung Cak Imin terkait hilirisasi. Luhut melempar kritik Cak Imin yang menganggap hilirisasi tambang dilakukan secara ugal-ugalan hingga tidak membawa kesejahteraan bagi masyarakat. Luhut pun mengajak Cak Imin untuk turun langsung ke Morowali dan Weda Bay yang menjadi pusat hilirisasi nikel Indonesia.

Daripada berbicara yang tidak benar ke publik, menurut Luhut lebih baik Cak Imin melihat langsung apa yang terjadi di tengah masyarakat karena hilirisasi. Katanya, melihat adalah percaya.

""(Tertawa lebar sebelum bicara) Saya pengin sebenarnya mengundang Muhaimin tuh berkunjung ke Weda Bay, ke Morowali, untuk lihat sendiri. Seeing is believing. Daripada Anda berbohong ke publik yang menurut saya itu satu karakter yang nggak bagus. Untuk mencapai satu posisi Anda membohongi publik dengan memberikan informasi seperti tadi,"" ungkap Luhut dalam videonya, dikutip Rabu (24/1).

Perihal ini, Cak Imin sudah pernah merespons dan mengaku siap dengan ajakan luhut. Kini, Cak Imin kembali menyinggung Luhut dengan menggandeng Tom Lembong.

Siap Hadapi Luhut

Tom Lembong tengah turun gunung mendampingi Cak Imin kampanye di Yogyakarta. Cak Imin berceletuk dirinya bersama Tom Lembong bersiap-siap menghadapi Luhut.

Hal itu disampaikan Cak Imin menghadiri rapat umum rakyat Yogyakarta di Pura Seni. Dalam sambutannya Cak Imin turut meminta Tom Lembong ikut menyapa warga yang hadir.

""Mengambil baru yang baik, yang lebih baik, yang akan datang, namanya Pak Tom Lembong. Lebih dikenal lagi sebagai Oppa Tom Lembong,"" kata Cak Imin dalam sambutannya di Pura Seni Yogyakarta, Senin (29/1/2024).

""Halo semuanya, assalamualaikum,"" ucap Tom Lembong.

Cak Imin lantas mengatakan bahwa saat ini sedang bersiap bersama Tom Lembong untuk menghadapi 'Opung'.

""Jadi saya sama Pak Tom lagi siap-siap ngadepi Opung,"" ungkap Cak Imin."
2024-01-30 05:48;Positive;Kelakar Anies Usai Rhoma Irama Resmi Deklarasi Dukung AMIN
2024-01-30 05:48;Positive;Kelakar Anies Usai Rhoma Irama Resmi Deklarasi Dukung AMIN
2024-01-30 02:02;Negative;Begini Komentar Anies soal Jokowi Makan Bakso Bareng Prabowo
2024-01-29 23:58;Positive;Massa Simpatisan Kerubuti Anies Baswedan di Glodok Pancoran
2024-01-29 22:13;Positive;Terima Dukungan Jejaring Rakyat Miskin, Anies: Jakarta Harus Menang Besar
2024-01-29 21:43;Positive;Anies: Tak Ada yang Kami Beri Kecuali Harapan untuk Perubahan
2024-01-29 19:09;Positive;"Tim Pemenangan Nasional Anies-Muhaimin (Timnas AMIN), melaunching kan buku 'Anies Baswedan The Rising Star' karya Samsul Muarif. Launching ini dihadiri langsung oleh Co-Captain Timnas Amin, Thomas Lembong atau Tom Lembong.

Pantauan detikcom di Jalan Diponegoro 10, Menteng, Jakarta Pusat, Senin (29/1/2024), Tom hadir sebagai narasumber. Tak sendiri, ia ditemani Saur Hutabarat, Teguh Juwarno serta sang penulis, Samsul Muarif.

""Buku ini diperuntukkan untuk masyarakat umum dengan landasan-landasan, sumber-sumber yang kredibel dan otoritatif sehingga ada argumen yang bisa kita bawa untuk disampaikan lebih lanjut,"" ucap Samsul Muarif ditemui di Markas AMIN, Menteng, Jakarta Pusat, Senin (29/1/2024).

Saur Hutabarat, yang juga menjadi narasumber pada acara launching buku ini mengungkap pada 'Anies Baswedan The Rising Star', Anies disebut-sebut sebagai calon presiden yang paling berpikiran internasional.

""Yang pertama, salah satu poin penting dari buku ini adalah kutipan yang mengatakan dari semua calon presiden Anies Baswedan yang paling berpikiran internasional,"" ujarnya.

Tak hanya di Jakarta, Timnas AMIN akan sendiri akan melaunching kan buku yang disebut-sebut sebagai sinyal kemenangan dari media internasional ini di beberapa wilayah di Jakarta."
2024-01-29 18:59;Negative;"Co-Captain Tim Pemenangan Nasional Anies-Muhaimin (Timnas AMIN), Thomas Lembong atau Tom Lembong menyebut situasi Indonesia kini semakin genting. Dia mengatakan Indonesia butuh reformasi hukum besar-besaran atau disebutnya sebagai big bang reform.

""Sekali lagi ini belum saya bicara dengan banyak orang apalagi Pak capres cawapres, saya semakin berpikir bahwa situasi semakin genting. Kita perlu big bang, big bang reform karena dilema daripada reformasi hukum,"" kata Tom Lembong di Markas Timnas AMIN, Jalan Diponegoro 10, Menteng, Jakarta Pusat, Senin (29/1/2024). Tom Lembong menjawab pertanyaan mengenai bagaimana rencana Anies-Imin untuk mereformasi hukum di Indonesia.

Tom Lembong lalu menyebut langkah awal untuk melakukan reformasi hukum di Indonesia yakni dengan merevisi UU KPK. Dia menilai UU KPK harus kembali ke UU di tahun 2002.

""Pertanyaannya kita mau mulai darimana ya kan? Well, pertama yang paling simple kelihatannya si mulai dari KPK dan Pak Anies sudah secara publik akan merevisi UU revisi 2019,"" katanya.

""Sekali lagi saya harus disclaimer ini opini saya ya, kenapa kita tidak membatalkan sekalian kembali ke UU KPK 2002, mengembalikan KPK ke lembaga independen yang akuntabel, hanya kepada publik, tidak kepada presiden ya kan. Itu satu contoh, itu mungkin permulaan yang baik. Saya semakin berpikir bahwa kita perlu reformasi besar-besaran apa mengkapitalisasi momentum politik untuk bener bener komprehensif bersih-bersih secara komprehensif,"" lanjutnya.

Tom Lembong mengungkap ide big bang reform ini didapatnya setelah berkampanye keliling mendengarkan dialog publik.

""Setelah beberapa bulan berkampanye, keliling mendengarkan dari daerah, dari teman-teman Timnas, dari capres cawapres, saya liat dialog di publik dan saya melihat tren di publik ya ada kemungkinan kita akan terpaksa, istilah saya tadi, big bang reform, reformasi besar-besaran,"" tutupnya."
2024-01-29 18:42;Negative;"Co-Captain Tim Pemenangan Nasional Anies-Muhaimin (Timnas AMIN), Thomas Trikasih Lembong atau Tom Lembong, menyambut ajakan Menko Marves, Luhut Binsar Pandjaitan, untuk menengok tambang nikel di Weda Bay dan Morowali kepada cawapresnya, Muhaimin Iskandar. Ia menyebut undangan itu mungkin mewakili paslon nomor urut 2, Prabowo Subianto.

""Dan kita (sudah) diskusi banyak berdua dan Pak Muhaimin sangat welcome, sangat positif terhadap undangan Pak Menko Maritim yang mungkin juga sekalian wakili Pak Prabowo,"" ucapnya ditemui di markas Timnas AMIN, Jl Diponegoro 10, Menteng, Jakarta, Senin (24/1/2024).

Ia menyebut baik Cak Imin ataupun dirinya merespons dengan sangat positif ajakan melihat tambang nikel itu. ""Kita tanggapi sangat positif,"" tutupnya.

Diberitakan sebelumnya, Luhut bicar mengenai hilirisasi yang dinilai oleh Cak Imin dilakukan dengan ugal-ugalan. Lewat video yang diunggah Luhut di akun Instagramnya, @luhur.pandjaitan, dia mengajak Cak Imin untuk mengecek langsung ke Morowali dan Weday Bay yang menjadi pusat hilirisasi nikel Indonesia.

""Saya pengin sebenarnya mengundang Muhaimin tuh berkunjung ke Weda Bay, ke Morowali, untuk lihat sendiri. Seeing is believing. Daripada Anda berbohong ke publik yang menurut saya itu satu karakter yang nggak bagus. Untuk mencapai satu posisi Anda membohongi publik dengan memberikan informasi seperti tadi,"" ungkap Luhut dalam videonya, dikutip Rabu (24/1) pekan lalu.

Cawapres nomor urut 1, Muhaimin Iskandar atau Cak Imin, menanggapi ajakan Menko Marves Luhut Binsar Pandjaitan untuk menengok tambang nikel di Weda Bay dan Morowali. Cak Imin pun membuka kemungkinan mengajak Tom Lembong.

""Iya nanti kita lihat, bisa nggak ini Pak Tom (ikut). Insyaallah, Insyaallah,"" kata Cak Imin di Pura Seni, Yogyakarta, tadi."
2024-01-29 18:04;Positive;"Jaringan Relawan Nasional Siap Sambut Anies Baswedan di Pamekasan: Gaungkan Perubahan
Jaringan Relawan Nasional (JARNAS) Anies Baswedan Pamekasan siap menyambut kedatangan pasangan capres-cawapres nomor urut."
2024-01-29 17:08;Positive;Anies: Kalau di Sana Punya Bansos, Kita Punya Rhoma Irama
2024-01-29 16:14;Positive;"""Kami dengan teman-teman 01, interaksinya normal-normal saja. Ada interaksi, tapi normal-normal saja. Belum secara spesifik mengarah ke kemungkinan koalisi. Karena baik 01, 03 kemarin bertemu di sela-sela debat, semuanya masih fokus untuk memenangkan internal di 14 Februari,"" ucap Andi.

Kami dengan teman-teman 01, interaksinya normal-normal saja. Ada interaksi, tapi normal-normal saja. Belum secara spesifik mengarah ke kemungkinan koalisi. Karena baik 01, 03 kemarin bertemu di sela-sela debat, semuanya masih fokus untuk memenangkan internal di 14 Februari.""

Ia juga menambahkan, dinamika politik hari ini membuat wacana bergabungnya Anies-Muhaimin dan Ganjar-Mahfud tampak lebih alamiah bila dibandingkan dengan kubu lain.

Wakil Ketua Umum PKB Jazilul Fawaid mengatakan saat ini memang belum ada kerja sama resmi antara kubu paslon 1 dan 3. Namun di lapangan ia mengakui kedua kubu berbagi nasib yang sama.

""Mungkin secara resmi belum (kerja sama), tapi kenyataan di lapangan merasakan hal yang sama. Jadi 01 mengalami semacam perasaan dicurangi, ada intimidasi, ada macam-macam di bawah. Kami izin juga kadang susah. Nah sementara 03 juga ada basisnya yang kemudian diobok-obok. Saya pikir kenyataan senasib inilah yang kemudian memperdekat komunikasi,"" kata Jazilul kepada detikX, Minggu, 28 Januari 2024.

Ia mengatakan baik kubu Anies-Muhaimin maupun Ganjar-Mahfud sama-sama sedang mewaspadai kecurangan yang terjadi di berbagai daerah. ""Yang penting bersama 03 mewaspadai kecurangan yang mungkin akan terjadi dan sedang terjadi,"" ucapnya.

Sebelumnya, sumber detiX di internal tim pemenangan kedua paslon mengatakan, ada semacam 'kerja sama' antara kubu Ganjar dan Anies. Kerja sama itu untuk tidak saling serang secara terbuka baik di debat maupun di media sosial. Keduanya disebut bersikeras untuk mengusahakan agar pilpres tidak berjalan satu putaran.

Hal itu diperkuat oleh Direktur Rumah Politik Kesejahteraan (RPK), sekaligus tim ahli Timnas Amin Sugeng Bahagijo pada kesempatan yang berbeda. Ia mengatakan dalam debat pihaknya tidak akan menyerang secara terbuka ke Ganjar-Mahfud. Mereka hanya melempar pertanyaan yang berkaitan dengan proyeksi ke depan. Adapun kepada Prabowo Subianto-Gibran Rakabuming Raka, pihaknya lebih banyak menekan, menggugat, dan mempertanyakan kebijakan yang dijalankan.

""Memang, memang semacam ada komunikasi batin. Sama, kira-kira. Kan intinya mereka (Ganjar-Mahfud) bukan yang bertanggung jawab, mereka sama kayak kita kan, orang yang bagian dari sistem, tapi bukan yang pertama-tama menjadi dirigen, orang yang mengatur arsitektur pengambilan keputusan. Bedanya ya itu,"" kata Sugeng kepada detikX saat ditemui sebelum debat capres-cawapres ke-4, Kamis, 18 Januari 2024.

Sebelumnya Sekretaris Tim Pemenangan Nasional (TPN) Ganjar-Mahfud, Hasto Kristiyanto, mengungkapkan sudah membangun komunikasi dengan kubu AMIN. Hal itu mengenai kemungkinan dua kubu tersebut bersatu terhadap potensi putaran kedua.

""Jadi, tim hukum kami memang sudah membangun komunikasi (dengan paslon nomor urut 1),"" kata Hasto kepada wartawan di Cilandak, Jakarta Selatan (Jaksel), Jumat, 12 Januari 2024. Setelahnya, Jazilul Fawaid merespons dan membenarkan pernyataan Hasto ini.

Secara terpisah Ketua Umum Partai NasDem Surya Paloh menanggapi positif rencana pembentukan koalisi baru antara paslon Anies-Muhaimin dengan kubu Ganjar-Mahfud.

""(Misal terjadi koalisi) Ya pasti tambah seru. Belum putarannya saja sudah seru, apalagi putaran kedua (Pilpres 2024),"" kata Surya Paloh di kantor DPW NasDem Bali, Selasa, 23 Januari 2024.

Ia mengaku terbuka berkoalisi dengan siapa saja saat ditanya rencana untuk melakukan pertemuan dengan elit PDI Perjuangan, Puan Maharani. ""Nanti kita lihat. (Koalisi dengan) siapa saja nggak ada masalah bagi NasDem,"" kata Surya Paloh.

Adapun Jubir TKN Prabowo -Gibran, Herzaky Mahendra Putra mengaku pihaknya belum menjalin komunikasi dengan kubu lain. Hal itu karena pihaknya masih meyakini pilpres akan berjalan satu putaran."
2024-01-29 15:52;Positive;Cak Imin Bakal Setop Proyek Food Estate, Janjikan Bangun Pabrik Pupuk
2024-01-29 13:04;Positive;Bawa Warga NU-Muhammadiyah, Cak Imin: Kita Kalahkan Mereka!
2024-01-29 12:26;Positive;"Cawapres nomor urut 1, Muhaimin Iskandar atau Cak Imin, menanggapi ajakan Menko Marves Luhut Binsar Pandjaitan untuk menengok tambang nikel di Weda Bay dan Morowali. Cak Imin pun membuka kemungkinan mengajak co-kapten Tim Pemenangan Nasional Anies-Muhaimin (Timnas AMIN), Tom Lembong.

""Iya nanti kita lihat, bisa nggak ini Pak Tom (ikut). Insyaallah, Insyaallah,"" kata Cak Imin di Pura Seni, Yogyakarta, Senin (29/1/2024).

Seperti diketahui, Cak Imin menghadiri rapat umum rakyat Yogyakarta di Pura Seni. Kampanye Cak Imin kali ini didampingi Co-kapten Timnas AMIN, Thomas Trikasih Lembong atau Tom Lembong.

Dalam sambutannya Cak Imin turut meminta Tom Lembong ikut menyapa warga yang hadir.

""Mengambil baru yang baik, yang lebih baik, yang akan datang, namanya Pak Tom Lembong. Lebih dikenal lagi sebagai Opa Tom Lembong,"" kata Cak Imin dalam sambutannya di Pura Seni Yogyakarta, Senin (29/1/2024).

""Halo semuanya, assalamualaikum,"" ucap Tom Lembong.

Cak Imin lantas mengatakan bahwa saat ini sedang bersiap bersama Tom Lembong untuk menghadapi 'Opung'.

""Jadi saya sama Pak Tom lagi siap-siap ngadepi Opung,"" ungkap Cak Imin."
2024-01-29 11:06;Positive;Anies Bertemu Emil Salim: Tak Bicara Masa Lalu, tapi Masa Depan
2024-01-28 23:31;Negative;Cak Imin Sindir Kawan Lama Lupa Diri karena Dibeli Paslon Lain
2024-01-28 22:49;Positive;Ulama Jabar Deklarasi Dukungan untuk Anies Baswedan
2024-01-28 21:22;Negative;"JK merupakan Wakil Presiden ke-10 dan ke-12 RI, sedangkan Surya Paloh adalah Ketua Umum Partai NasDem, partai pengusung Anies-Muhaimin Iskandar (Cak Imin). Di hadapan JK-Paloh dan para pendukungnya, Anies menyebut keuangan masyarakat saat ini makin terhimpit dan menyerukan perubahan.

""Perubahan tidak datang dengan sendirinya, perubahan harus dituntaskan,"" kata Anies kepada ribuan pendukungnya, dikutip detikJabar, Minggu (28/1/2024).

Anies menanyakan tentang kondisi pendidikan saat ini hingga masalah kebutuhan pokok yang kerap memberatkan masyarakat.

""Pendidikan murah atau mahal?"" tanya Anies kepada ribuan pendukungnya.

Anies lalu menyatakan, masyarakat yang berkumpul di Lapangan Tegallega datang untuk mendukung perubahan. Dia juga menyebut belakangan ini kondisi ekonomi Indonesia sedang dalam kondisi tak baik-baik saja.

""Kita berkumpul di sini karena kita menginginkan perubahan akhir-akhir ini kita bersama-sama merasakan kondisi ekonomi kita yang berat,"" pungkasnya.

Ketua DPW NasDem Jabar Saan Mustopa meminta warga Bandung dapat hadir ke TPS pada tanggal 14 Februari demi kemenangan Anies dan NasDem. Kali ini, dia menilai sudah waktunya bagi NasDem untuk dapat memenangkan Pemilu.

JK hingga Surya Paloh ikut mendampingi Anies Baswedan kampanye di Bandung. Paloh mengenang kebersamannya bersama JK di partai yang lama.

""Ini senior kita bersama, sahabat saya, lama di Golkar. Pak JK mau melihat langsung, cek lapangan, gimana sahabatnya dalam aktivitas menghadapi pemilu,"" kata Paloh dikutip dari detikJabar, Minggu (28/1)."
